place_id,name,types,main_category
ChIJLQZvlD2VwjsRSSMuwMboi4Q,Triton Lifesciences,"pharmacy, store, point_of_interest, health, establishment",retail_general
ChIJwXqroPCUwjsR5d4vUWCLIVg,अथर्व जनरल स्टोअर्स,"food, store, point_of_interest, establishment",retail_general
ChIJhWxyYGGVwjsRBaMGeAPTBk0,Om Arts,"store, point_of_interest, establishment",retail_general
ChIJ79Z2PT6VwjsR0GsfcZwqTPg,Nuova cold pressed oil (lakadi ghana oil ),"store, point_of_interest, establishment",retail_general
ChIJmZD1Tz6VwjsRRDavYkRBdYU,Chandrabhaga Janral Store,"food, store, point_of_interest, establishment",retail_general
ChIJ401OdQCVwjsR1CpSaf71YxM,Shree aainath furniture workshop pune (khiyaram p suthar),"furniture_store, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJZ4p2bQCVwjsRxcfRcJZKlpA,Morya Traders,"grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJpygJdQCVwjsRSYDQmivIfwA,Vivek raj bhar,"food, store, point_of_interest, establishment",retail_general
ChIJyb7YFtyVwjsR5J5ECPSxL9c,DT innovations swimming pools construction company,"general_contractor, store, point_of_interest, establishment",retail_general
ChIJIVMI8uKUwjsRQ2vFOwKaMyo,परमेश्वर किराना स्टोर्स एंड वैराइटीज,"grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJpeZ18uKUwjsRu57UTuPMu-Y,महालक्ष्मी जनरल स्टोअर्स,"food, point_of_interest, store, establishment",retail_general
ChIJyxHpQOKUwjsRmaflty_UjgE,SOHAM ENTERPRISES,"point_of_interest, store, establishment",retail_general
ChIJCSlqFeKUwjsRhdw3tPcTqu0,SAAN SOFAS,"furniture_store, home_goods_store, point_of_interest, store, establishment",retail_general
ChIJRRsnUmCVwjsRJhK_4DusHmE,Nirman Toys,"point_of_interest, store, establishment",retail_general
ChIJd8otPk6VwjsR0WmkBgmD720,sayyam craft,"point_of_interest, store, establishment",retail_general
ChIJCZ2ljuKUwjsRKVIjWQc3_x8,Dhanlaxmi Super Market,"food, point_of_interest, store, establishment",retail_general
ChIJnyZUjuKUwjsRmA54H2FUtVU,कृष्णा सुपर मार्केट,"grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJZ-tihkOVwjsRBR3mcgA1BmQ,Pancharatna clasic society,"home_goods_store, point_of_interest, store, establishment",retail_general
ChIJY4pxRAuVwjsR6KMsigYVR9w,Ganesh Chavan,"food, point_of_interest, store, establishment",retail_general
ChIJAz0_98CVwjsRTO1tFEQALOU,Swami Associates,"hardware_store, point_of_interest, store, establishment",retail_general
ChIJq4ftb3mVwjsRB2Z_kV45P0g,Shree Jewellers,"jewelry_store, point_of_interest, store, establishment",retail_general
ChIJS9MDfuKUwjsR8jDFcSGNURo,भवानी सुपर मार्केट,"grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJ8fcfBFKVwjsRPCj2pyk-i5M,SANJIVANI MEDICAL,"pharmacy, health, point_of_interest, store, establishment",retail_general
ChIJyQU7sbeVwjsRPJsgbmGvEvY,Pranali General Stores,"grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJ33o-CXDAwjsR-5Z9lpkTdUU,SJS Computers एस जे एस कॉम्प्युटर्स,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJx6Z0mqyVwjsROuHdP6M7yPw,SARVADNY MEDICAL,"pharmacy, health, point_of_interest, store, establishment",retail_general
ChIJjykPgh2VwjsRBxdFFfPT65I,माऊली मेडिकल,"pharmacy, health, point_of_interest, store, establishment",retail_general
ChIJSbrDYUuVwjsRjBLkCV4Ha0w,Siya icecream,"food, point_of_interest, store, establishment",retail_general
ChIJNS7UgeKUwjsRhTAZ2ik8BPw,Ashwini Ladies Tailors,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJpxcQeB2VwjsRTpTeG5CMJf0,Scube Building Materials Testing Laboratory Pvt Ltd,"point_of_interest, store, establishment",retail_general
ChIJkwq5biOVwjsRmrratgVq7VI,New Rajlaxmi Super Market,"store, food, point_of_interest, establishment",retail_general
ChIJvwumGU2VwjsRRowofEpi_Jc,Sagar Chicken Center,"store, point_of_interest, establishment",retail_general
ChIJbTvEtHyVwjsR7FhlkyhQU-s,KAILAS SUPER MARKET,"grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJmRlJjh2VwjsRtZlZ0Y-UJtw,Unity Medicare,"pharmacy, store, health, point_of_interest, establishment",retail_general
ChIJ5dPTjx2VwjsRcmSsfqjzuiE,SaiKrupa Pharma,"pharmacy, store, health, point_of_interest, establishment",retail_general
ChIJbasy0PSVwjsRgIMnijYRQeY,V-Tech Audio,"store, point_of_interest, establishment",retail_general
ChIJ5UZPfQCVwjsRWK7iXhyPSUc,Siddhi Power Solutions,"electrician, car_repair, store, point_of_interest, establishment",retail_general
ChIJm3zjjR2VwjsRIedW1eXQOHI,Blossom Boutique,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJj3GSdx2VwjsRLclnQ_eDSrE,RUDRA FURNITURE,"furniture_store, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJD20bjR2VwjsRX2pMAkclFQI,Shree Aasahapura Super Market,"grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJ3d1Ydh2VwjsRHHh02_E7KlI,CHAWNA FURNITURE,"furniture_store, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJd9f07x2VwjsRoepG1qSUzqg,JAGDAMBA SUPER MARKET,"grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJh5ux7R2VwjsRu_AfjIFAdEI,शिवशंकर फ्लोअर मिल,"florist, store, point_of_interest, establishment",retail_general
ChIJCflT7h2VwjsRpiElnTJ5-CM,बालाजी सुपर शॉपी,"store, food, point_of_interest, establishment",retail_general
ChIJUdehdR2VwjsR3RjvemGgZN0,Power Auto Panal,"car_repair, store, point_of_interest, establishment",retail_general
ChIJFcF-feeVwjsRvucxIhMrnjM,24K HOME LUNCH BEST TIFFIN SERVICE,"store, food, point_of_interest, establishment",retail_general
ChIJUdehdR2VwjsR7U9rWrE6Mrw,Anjali Electrical and Electronics,"store, point_of_interest, establishment",retail_general
ChIJ3-OIOhKVwjsR-5FrWMN7Aqc,UNREGISTERED SONAL VERTIES,"store, point_of_interest, establishment",retail_general
ChIJLWoYmgCVwjsR_w6np6xJMPY,Pranali Kirana Store,"grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJ7ehkruqVwjsRogetGviZaZ0,Acrylic shutter,"store, point_of_interest, establishment",retail_general
ChIJWbYl-RyVwjsRowgelS4ZHck,Kanchan jwellers,"shopping_mall, point_of_interest, establishment",retail_general
ChIJGe9orZWVwjsReJT2yGSmxfg,RADHEY STORES,"shopping_mall, point_of_interest, establishment",retail_general
ChIJv7i3th6VwjsRYKZsqfTXd50,शिवराय कॉम्लेक्स,"shopping_mall, point_of_interest, establishment",retail_general
ChIJd3vTbVOVwjsR9dGiXeTriAA,Panchasrushti Shopping Complex,"shopping_mall, point_of_interest, establishment",retail_general
ChIJY98Cxf-VwjsRiMs0LIOOBxY,New Mahalaxmi Super Market,"shopping_mall, point_of_interest, establishment",retail_general
ChIJJwPQoZaVwjsRI2IifcemHG8,om opticians,"shopping_mall, health, point_of_interest, store, establishment",retail_general
ChIJCTivuFOVwjsRuPWetI6IW_s,AS Furniture,"shopping_mall, point_of_interest, establishment",retail_general
ChIJXZC9gRCVwjsR1jyqiQ8pLuE,Hari Om Balaji Market,"shopping_mall, point_of_interest, establishment",retail_general
ChIJxQ8gsDSVwjsRSNW1TWtbaS0,Priya Kangan,"shopping_mall, point_of_interest, establishment",retail_general
ChIJZZDmYUCVwjsRvk7yzDZLZkE,SAMRAT BAZAR,"grocery_or_supermarket, supermarket, store, point_of_interest, food, establishment",retail_general
ChIJjY-RrdGVwjsR1OZ9AMgDinc,Devi Nagneshiya Super Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJ63oN9ByVwjsR_fV9KUVSz3I,SHREE ASHAPURA SUPER MARKET,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJ0ZPgx1iVwjsRKPHdFETHpd0,Sadgurukrupa Super Stores,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJFXa_Z1OVwjsRE9AF1EuwVxg,SHRIGANESH SUPER MARKET,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJkytjiKuVwjsRo6LPsnDYrZI,Shivam Entarprises,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJXwWSSxmVwjsRzKG40jFxXQw,SARASWATI SUPER MARKET,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJVR-XileVwjsRbM4CG2K4BLM,BHAVANI SUPER MARKET,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJeUMt5zCVwjsRljSZetbvQ6o,Sharda Super Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJCzgyGh-VwjsRPKRqS5_4N2o,ARVIND SUPER MARKET,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJmS07NBmVwjsRJF-VMQb2420,NEW SHIV SUPER MARKET,"grocery_or_supermarket, supermarket, store, point_of_interest, food, establishment",retail_general
ChIJA2o9eA-VwjsRHKVvS1T0Mes,Sundha Mata Super Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJ39tvetaVwjsR67eWpJBA-QU,Aai Kalubai Super Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJB00NNU-VwjsR5j3w2FFYAtE,Sonakshi Super Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJ9SkrzRuVwjsRpqMa4ie-ANM,New Balaji Traders,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJMe9FJCiVwjsRt80LUYpYEQ8,Purabji Super Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJhVnGJE6VwjsRjTqo468i-VM,Shree Durga Super Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJx8UT86iVwjsR7CcmsK5lQPw,ABHI GENERAL STORES,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJkT0TSBmVwjsRdCVs8JbzT90,Mataji Super Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJtfr3GQOVwjsRDuf8Sm853oE,Shree Ganesh Traders,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJt2g-S1iVwjsRMj-K__NrXUs,Balaji Dhanya Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJ2wcIVBiVwjsRqgysZ11hPK0,BHAIRUNATH SUPER SHOPEE,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJ5b4jhniVwjsRXFIXvq3GIaM,Nilanjan Art,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJoeC-ThiVwjsRQy5ZmwyTNN0,Jay Malhar Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJ-w7L7yaVwjsRN2zDkezEJxw,Siddhi Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJ2RPh7p2VwjsR9WV_M3CmpWA,Mahadev Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJNYQf16mVwjsR6aeQqpcCPqo,Girija Daily Mart,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJl5nvsyeVwjsR8szjB5zfK7M,Metro Super Market And Varieties,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJqb_qhhCVwjsR8mlxslYO2c0,Ganesh Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJGz0bYWaVwjsRv4VIosMI3n4,Aaiji Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJd_MXMJ-VwjsRsirlcMutt2U,NUTAN LEDIES TAILER,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJh5lHruyVwjsRTU8OfPXo8uk,Sai Gore Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJgVPGWH6DxTsRJikz5hBMLxg,Harsh Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJW3PUAR2VwjsRx3L8QL3Zvbw,लक्ष्मी फॅशन,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJr8fA_xyVwjsRRY2NnOvF8ts,DARSHAN SPORTS WEAR,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJfyxX_hyVwjsR5sab4mSPsC0,विशाल कलेक्शन,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ35_t_hyVwjsRiHBgq9akClY,श्री स्वामी समर्थ लेडीज शॉप अॅन्ड स्टेशनरी,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJzZys-ByVwjsR2z36cNNVar8,आराध्या फॅशन डिझायनर,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJxWeKpSSVwjsRVgoZ__TCZSw,Royal Look,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJsXVOaaCVwjsR4cNLUs7gaT8,Dil Khush Mains Parallel,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJYyV_9hyVwjsRnXmZcp7xvHQ,Sarika Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJSat1ixyVwjsRQfykQeOxTPk,SHREE MAHALAXMI COLLECTION,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJD6iIixyVwjsRwL-FkqFMFOs,नक्षत्र कलेक्शन,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJvbb8kGCVwjsRsU8R7DTWgSg,Raosaheb Kid's Wear,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJqZpORO6VwjsRPhCbDTNDymc,Vastrakriti By Swati (VKbySwati) – Designer Women’s & Kids’ Wear | Custom Tailoring & Designer Outfits,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ1UXkbmqVwjsRfi2_TcvQELA,NAKSHATRA CLOTHING,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJDzX7hByVwjsRcIh23UFp9C4,ClassiC,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJM8odfhuVwjsRydIQ14Mxhr8,Sree Swamy Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJVyIBVgmVwjsR0RzT2hvDuqg,AshviniBoutique,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJk0PRO0-VwjsRctIpm5F06tI,CHHYA DEPARTMENT STORES,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJhQZ8CdaVwjsRLAL8F3eGJu8,"pradha collection | women's clothing | ladies garment | best ladies wear in dhayari, pune","clothing_store, store, point_of_interest, establishment",retail_general
ChIJ0csbLEqVwjsR45-2Ul7lbw4,Mavala men's wear,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ6W2pJx-VwjsRTG4xUX9PVLM,R C DESIGNER BOUTIQUE,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJo9F2N9aVwjsRrpKfj3slYg4,Shradha Ledies Teller,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ2-StE7OVwjsR8w7GPVMdPcg,REKMAN SK,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJY4BQOQCVwjsRkY5SpXEbQog,Jai Shankar pooja bhandar & Bangel store,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ3__-WPaVwjsRnrBe_16F8CY,Trisundari Silks and Sarees,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ-yzbEDSVwjsRwsgAo9rxaH8,Get Trendy,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJEaoE5tSVwjsRwd3c4C5UCqE,Shri Mahalaxxmi silk and saree's,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ7a13eZWVwjsRpdak2jUBHPM,Mom's Choice,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJLz1inYSVwjsRUNjOyJweNxQ,ANUSHREEJ FASHIONS,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJX-129CSVwjsRQHmJNUi4pe0,Gururaj Garments And Hosiery.,"clothing_store, restaurant, food, store, point_of_interest, establishment",food
ChIJQXydMR-VwjsROoaB3EdELF8,सेजल लेडीज टेलर,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJC18-bcaVwjsRE1oBcmfbnZ0,Osiya Pooja Bhandar,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJDTjcRxmVwjsR6xZRK_6sOik,सोनु फॅशन डिझायनर ॲन्ड लेडिज टेलर्स,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ55CjvdWVwjsRXQU4O5CS93w,AYUDHA CUSHAN MEKAR,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJw6JtGHeVwjsRxyLGJHP5pqo,Jyoti Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJcQ8MQo6VwjsRVuSOxfB6cDc,PAREES CREATIONS,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJrw8PC8iVwjsRpuP-zPPSdmU,Akash Masale,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ8Se3qDKVwjsRuDz4ubPV1WE,ABEERA'S CREATION,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJibmPYhmVwjsR1L-p3q6-44Y,तुळजाई लेडीज टेलर्स,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ67mPYhmVwjsRTycp5afs6O0,स्नेहल कलेक्शन,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJvU2iYhmVwjsRj5xJNj0c8LE,रेणुका लेडिज टेलर,"clothing_store, store, point_of_interest, establishment",retail_general
